Episode_id,Location_id,NamedCharacters
543,4305,sideshow_bob:lisa_simpson:homer_simpson
543,5,homer_simpson:marge_simpson
543,518,marge_simpson:shauna_chalmers:jimbo_jones:homer_simpson:dolph
543,518,jimbo_jones:marge_simpson:kearney_zzyzwicz:homer_simpson
543,4306,guard:docent:sideshow_bob
543,372,sideshow_bob:lisa_simpson:worker_on_ground:worker_on_ladder:hans_moleman:bart_simpson:tourist
543,192,lou:chief_wiggum
543,270,lenny_leonard:sideshow_bob:lisa_simpson
543,270,bart_simpson:sideshow_bob:homer_simpson:marge_simpson:shauna_chalmers:jimbo_jones:kearney_zzyzwicz:lisa_simpson:chief_wiggum
543,4308,ned_flanders:edna_krabappel-flanders:nelson_muntz
544,5,marge_simpson:homer_simpson:doll:lisa_simpson
544,79,dr_julius_hibbert:hibberts_father:marge_simpson:grampa_simpson:homer_simpson:city_health_employee:old_jewish_man:jasper_beardly:old_jewish_mans_late_wife
544,5,grampa_simpson:marge_simpson:homer_simpson:bart_simpson
544,4309,coach_krupt:boys:milhouse_van_houten:nelson_muntz:bart_simpson
544,4309,bart_simpson:nelson_muntz
544,5,homer_simpson:marge_simpson:lisa_simpson:grampa_simpson
544,213,old_jewish_man:grampa_simpson:marge_simpson:homer_simpson:jasper_beardly
544,5,bart_simpson:lou:chief_wiggum:jimbo_jones:nelson_muntz:dolph
544,270,homer_simpson:grampa_simpson:old_jewish_man
544,8,homer_simpson:grampa_simpson:old_jewish_man
544,4310,bingo_caller:old_man_1:old_man_2:mildred:grampa_simpson
544,5,marge_simpson:homer_simpson
544,122,dolph:bart_simpson:jimbo_jones:kearney_zzyzwicz:martin_prince:wendell_borton
544,5,patty_bouvier:marge_simpson
544,354,female_d_j:bart_simpson:wilbur:nelson_muntz:mrs_muntz:weasel_1:weasel_2
544,1034,bullies:chester_lampwick:gang_member:wilbur:nelson_muntz
544,354,female_d_j:jimbo_jones:bart_simpson:dolph:kearney_zzyzwicz:moe_szyslak:sat_prepper_1:sat_prepper_2:female_dj:chief_wiggum:old_lady:nelson_muntz
544,2,wilbur:dolph
544,4312,old_jewish_man:homer_simpson:wilbur:grampa_simpson
544,5,marge_simpson:homer_simpson:grampa_simpson
545,10,carl_carlson:lenny_leonard:homer_simpson
545,5,marge_simpson:lisa_simpson:homer_simpson
545,4315,carla:homer_simpson:lisa_simpson:marge_simpson
545,5,lisa_simpson:milhouse_van_houten
545,4315,lisa_simpson:marge_simpson:homer_simpson:carla
545,5,lisa_simpson:bart_simpson:homer_simpson:marge_simpson
545,4316,kirk_van_houten:homer_simpson:marge_simpson:luann_van_houten
545,5,marge_simpson:homer_simpson:lisa_simpson
545,4318,duncan:marge_simpson:homer_simpson:bart_simpson
545,44,homer_simpson:marge_simpson
545,5,homer_simpson:marge_simpson:bart_simpson
545,410,marge_simpson:homer_simpson
545,4320,marge_simpson:homer_simpson
545,5,homer_simpson:marge_simpson
545,1744,homer_simpson:milhouse_van_houten:marge_simpson:lisa_simpson:bart_simpson
545,5,kirk_van_houten:homer_simpson:luann_van_houten:marge_simpson:kent_brockman:bart_simpson
545,270,sideshow_mel:moe_szyslak:snake_jailbird:apu_nahasapeemapetilon:crowds:marge_simpson:homer_simpson
545,4321,duncan:homer_simpson:womans_voice:kirk_van_houten:dawn:luann_van_houten:marge_simpson
545,4321,dawn:duncan
545,5,kirk_van_houten:homer_simpson
545,6,homer_simpson:marge_simpson:bart_simpson
545,723,lisa_simpson:homer_simpson
545,4323,sabine:homer_simpson:klaus_ziegler:lisa_simpson
545,4325,lisa_simpson:klaus_ziegler:homer_simpson
545,4325,klaus_ziegler:lisa_simpson:homer_simpson
545,5,marge_simpson:homer_simpson:narrator
546,3,seymour_skinner:kids:bart_simpson:nelson_muntz:stephen_douglas:dolph:abraham_lincoln:kearney_zzyzwicz:jimbo_jones
546,3,dolph:gary_chalmers
546,28,gary_chalmers:seymour_skinner
546,4326,elderly_japanese_man:gary_chalmers
546,3,seymour_skinner:nelson_muntz:ezra:bart_simpson:lisa_simpson:martin_prince
546,76,lisa_simpson:bart_simpson:seymour_skinner:homer_simpson:ezra
546,3,seymour_skinner:lisa_simpson:homer_simpson:audience:gary_chalmers
546,44,lisa_simpson:homer_simpson:marge_simpson:federation_executive
546,5,federation_executive:homer_simpson:federation_executive_2:lisa_simpson
546,5,federation_executive_2:homer_simpson
546,4327,homer_simpson:bart_simpson:lisa_simpson:brazilian_lady:marge_simpson:voice_from_tablet:pilot:announcer_1
546,4328,announcer_1:brazilian_fans
546,2042,announcer_2:el_divo:announcer_1
546,4330,andres_cantor:spanish_announcer
546,4332,marge_simpson:homer_simpson:lisa_simpson
546,203,homer_simpson:antonio:2nd_gambler:player:announcer_1
546,2391,bart_simpson:homer_simpson:pig
546,420,marge_simpson:samba_instructor
546,2391,homer_simpson:bart_simpson
546,4333,antonio:homer_simpson:bartender
546,232,brazil_fan:german_fan:older_german_man
546,4335,homer_simpson:antonio:lisa_simpson
546,232,announcer_2:announcer_1:antonio:lisa_simpson:homer_simpson:brazilians:marge_simpson:bart_simpson:brazilian_lady
546,232,antonio:brazilian_lady
546,1405,homer_simpson:el_divo
546,4336,lisa_simpson:homer_simpson:krusty_the_clown:mr_teeny
547,755,homer_simpson:marge_simpson
547,15,carl_carlson:lenny_leonard:moe_szyslak:kent_brockman
547,73,homer_simpson:lenny_leonard:carl_carlson:softball_player:marge_simpson:bart_simpson:lisa_simpson
547,28,bart_simpson:seymour_skinner
547,3,groundskeeper_willie:seymour_skinner
547,84,bart_simpson:voice:snake_jailbird:chief_wiggum
547,4338,lucas:lisa_simpson:milhouse_van_houten
547,5,bart_simpson:milhouse_van_houten:lucas:marge_7:marge_simpson:homer_simpson:lisa_simpson:patty_bouvier:selma_bouvier
547,100,homer_simpson:marge_simpson:lisa_simpson:lucas:adult_lucas
547,84,bart_simpson:milhouse_van_houten
547,84,kent_brockman:bart_simpson:chief_wiggum:milhouse_van_houten
547,5,marge_simpson:homer_simpson
547,15,homer_simpson:lenny_leonard:carl_carlson:moe_szyslak:lisa_simpson:cletus_spuckler
547,192,bart_simpson:chief_wiggum:lou:snake_jailbird
547,5,marge_simpson:homer_simpson
547,5,marge_simpson:homer_simpson
547,541,lisa_simpson:homer_simpson:waiter:marge_simpson:jimbo_jones
547,3,lisa_simpson:lucas
548,5,marge_simpson:homer_simpson
548,131,rev_timothy_lovejoy:lenny_leonard:moe_szyslak:marge_simpson:professor_jonathan_frink:homer_simpson:lisa_simpson:bart_simpson:sideshow_mel:dr_julius_hibbert
548,131,rev_timothy_lovejoy:homer_simpson:grampa_simpson:marge_simpson:moe_szyslak:professor_jonathan_frink:lisa_simpson
548,5,homer_simpson:kirk_van_houten:marge_simpson:adult_milhouse
548,4340,homer_simpson:alien:jerry:adult_jenda:bart_simpson:kirk_van_houten
548,4341,dinosaur_trainer:kids:adult_nelson
548,4342,zombie:terrence:adult_milhouse
548,1302,adult_nelson:attractive_woman_1:julio
548,264,dr_julius_hibbert:zombie_milhouse
548,4340,brunette:homer_simpson:bart_simpson:miss_hoover:alien_woman:krusty_the_clown
548,381,zombie_milhouse:adult_dolph:adult_milhouse:chief_ralph
548,381,lisa_simpson:zombie_milhouse
548,5,marge_simpson:tv_announcer
548,4340,homer_simpson:kirk_van_houten:picard:adult_jenda
548,541,waiter:adult_jenda
548,4345,homer_simpson:santas_little_hybrid
548,4340,adult_jenda:picard:kirk_van_houten:homer_simpson
548,4346,picard:adult_jenda
548,2,grampa_simpson:self-driving_car
548,4341,audience:dr_julius_hibbert:zombie_milhouse
548,4348,lisa_simpson:marge_simpson:moe_szyslak:duffman:homer_simpson
548,264,dr_julius_hibbert:milhouse_van_houten:lisa_simpson
548,4340,adult_jenda:jerry
548,4343,technician:disco_stu:bart_simpson:gil_gunderson
548,5,marge_simpson:homer_simpson:zombie_milhouse:santas_little_hybrid:serious_announcer:chief_wiggum:lisa_simpson:c_montgomery_burns:maggie_simpson:moe_szyslak:lenny_leonard:bart_simpson:dr_julius_hibbert
549,15,moe_szyslak:bartenders
549,1,barney_gumble:paramedic
549,270,lenny_leonard:carl_carlson
549,4349,homer_simpson:moe_szyslak
549,4168,homer_simpson:lisa_simpson
549,216,milhouse_van_houten:kirk_van_houten:hispanic_guy_in_truck
549,3,bart_simpson:seymour_skinner:milhouse_van_houten:marge_simpson
549,4350,mrs_trunch:bart_simpson
549,3,bart_simpson:shauna_chalmers:gary_chalmers
549,846,haitian_woman:bart_simpson
549,3,bart_simpson:milhouse_van_houten:martin_prince:mrs_trunch:ralph_wiggum:lisa_simpson:gary_chalmers
549,28,bart_simpson:seymour_skinner
549,3,homer_simpson:bart_simpson
549,15,moe_szyslak:homer_simpson:lenny_leonard
549,5,marge_simpson:bart_simpson:20-something_wife:20-something_husband:nelson_muntz
549,84,bart_simpson:20-something_husband
549,26,20-something_husband:20-something_wife:bart_simpson
549,1229,bart_simpson:marge_simpson:homer_simpson:ned_flanders
549,1229,homer_simpson:bart_simpson:husband
549,15,homer_simpson:bart_simpson:legs:moe_szyslak:louie
549,503,homer_simpson:fat_tony:bart_simpson:louie
549,503,bart_simpson:homer_simpson
549,270,12-year-old_homer:homer_simpson:bart_simpson
549,4353,fat_tony:homer_simpson:bart_simpson
549,1816,louie:bart_simpson:homer_simpson
549,503,fat_tony:louie:bart_simpson:homer_simpson
549,2577,marge_simpson:homer_simpson:lisa_simpson
549,4284,prosecutor:duffman
551,6,bart_simpson:cats:marge_simpson:homer_simpson
551,381,shauna_chalmers:marge_simpson:gil_gunderson
551,410,kearney_zzyzwicz:dolph:marge_simpson:british_man:booth:dr_julius_hibbert:homer_simpson:rev_timothy_lovejoy:ned_flanders
551,5,marge_simpson:homer_simpson:lisa_simpson:bart_simpson:announcer:snooty_judge:host:cathy:duffman
551,133,booth:marge_simpson:homer_simpson:wallis:party_guests:chief_wiggum:sideshow_mel
551,133,homer_simpson:booth:wallis
551,410,homer_simpson:marge_simpson
551,5,homer_simpson:marge_simpson:lisa_simpson:wiseguy_boy:gus_huebner
551,574,marge_simpson:miss_hoover
551,3,coach_krupt:groundskeeper_willie:tumi:lisa_simpson
551,4354,comic_book_guy:bart_simpson
551,5,lisa_simpson:peter_sagal:carl_kasell:minority_whip:homer_simpson:tumi:bart_simpson:milhouse_van_houten
551,98,lisa_simpson:bart_simpson
551,5,lisa_simpson:marge_simpson:homer_simpson:grampa_simpson
551,98,marge_simpson:lisa_simpson:bart_simpson:homer_simpson
551,26,tumi:lisa_simpson
552,100,bart_simpson:homer_simpson:marge_simpson
552,140,bart_simpson:homer_simpson:marge_simpson:mother
552,3,lisa_simpson:mean_girl:martin_prince:cletus_spuckler:seymour_skinner:gary_chalmers:ralph_wiggum:groundskeeper_willie:edwin_moses:milhouse_van_houten:bart_simpson:dr_julius_hibbert:super_milhouse:lisping_boy:terri_mackleberry:dolph:Üter:kearney_zzyzwicz:chief_wiggum:jimbo_jones:nelson_muntz:marge_simpson
552,43,bart_simpson:lisa_simpson
552,5,homer_simpson:marge_simpson:little_homer:lisa_simpson
552,50,lisa_simpson:mona_simpson:little_homer:giuseppe
552,329,homer_simpson:giuseppe
552,275,bart_simpson:milhouse_van_houten:cassidy_the_crocodile:henrietta_kitten:kirk_van_houten
552,4357,cletus_spuckler:giuseppe:brandine_del_roy
552,493,drederick_tatum:bart_simpson:crowd:sideshow_mel:lisa_simpson:kearney_zzyzwicz:dolph:milhouse_van_houten:agnes_skinner:krusty_the_clown:tattoo_artist
552,270,sideshow_mel:lisa_simpson
552,79,old_jewish_man:bart_simpson:grampa_simpson
552,681,bart_simpson:jasper_beardly:grampa_simpson:old_jewish_man:milhouse_van_houten:lisa_simpson
552,270,homer_simpson:giuseppe
552,4358,homer_simpson:giuseppe
552,250,nelson_muntz:snake_jailbird:chief_wiggum:lou
552,4359,homer_simpson:giuseppe:crowd:professor_jonathan_frink:bart_simpson:milhouse_van_houten:jimbo_jones:kearney_zzyzwicz:dolph:grampa_simpson
552,36,lenny_leonard:carl_carlson:sideshow_mel:crowd:milhouse_van_houten
552,36,bart_simpson:crowd:milhouse_van_houten:lisa_simpson
552,5,bart_simpson:maggie_simpson:homer_simpson:giuseppe
553,5,lisa_simpson:bart_simpson:homer_simpson:milhouse_van_houten:krustys_head:marge_simpson
553,778,jeff_ross:krusty_the_clown
553,4360,sarah_silverman:krusty_the_clown
553,5,bart_simpson:krusty_the_clown:jeff_ross
553,4041,krusty_the_clown:bart_simpson:homer_simpson
553,476,krusty_the_clown:rabbi_hyman_krustofsky
553,476,rabbi_hyman_krustofsky:krusty_the_clown
553,479,krusty_the_clown:rabbis:choir:rabbi_rudenstein:marge_simpson:homer_simpson:lisa_simpson
553,408,lisa_simpson:marge_simpson:krusty_the_clown
553,408,krusty_the_clown:marge_simpson:sideshow_bob:sideshow_mel
553,3319,therapist:krusty_the_clown:rabbi_hyman_krustofsky:teenaged_krusty
553,701,sideshow_mel:krusty_the_clown:kid
553,1789,kent_brockman:clive_meriwether
553,5,homer_simpson:lisa_simpson:marge_simpson
553,98,marge_simpson:krusty_the_clown
553,4361,david_hyde_pierce:mr_teeny:neil_simon
553,408,bart_simpson:krusty_the_clown:middle-aged_krusty:krustys
553,1395,krusty_the_clown:german_housekeeper:rodney_dangerfield
553,1395,krusty_the_clown:rabbi_hyman_krustofsky:paramedic
553,574,miss_hoover:resusci-annie
553,449,krusty_the_clown:reporter:bart_simpson
553,44,homer_simpson:lisa_simpson:otto_mann
553,479,bart_simpson:rabbi_rudenstein:krusty_the_clown
553,4362,rabbi_hyman_krustofsky:krusty_the_clown:rodney_dangerfield
553,4363,jeff_ross:krusty_the_clown
553,4363,jeff_ross:krusty_the_clown
554,5,bart_simpson:milhouse_van_houten:narrator:ceelo_green-type:homer_simpson:marge_simpson
554,5,homer_simpson:bart_simpson:marge_simpson:lisa_simpson:nelson_muntz:martin_prince:jimbo_jones:kearney_zzyzwicz
554,410,martin_prince:nelson_muntz:bart_simpson
554,5,marge_simpson:homer_simpson:lisa_simpson:bart_simpson
554,938,bart_simpson:homer_simpson
554,4365,bart_simpson:homer_simpson
554,3104,homer_simpson:bart_simpson:captain_bowditch:ned_flanders
554,5,marge_simpson:lisa_simpson
554,131,marge_simpson:rev_timothy_lovejoy:lisa_simpson
554,681,captain_bowditch:gitmo:bart_simpson
554,4366,bart_simpson:homer_simpson:captain_bowditch
554,681,captain_bowditch:ned_flanders:homer_simpson:cletus_spuckler
554,493,homer_simpson:bumblebee_man:selma_bouvier:marge_simpson
554,25,wife:marge_simpson:nfl_narrator
554,15,moe_szyslak:nfl_narrator
554,681,nfl_narrator:captain_bowditch
554,681,homer_simpson:captain_bowditch:nfl_narrator:rod_flanders:apu_nahasapeemapetilon:ned_flanders:bart_simpson
554,679,marge_simpson:homer_simpson:captain_horatio_mccallister:captain_bowditch:captain_bowditchsailors
555,4368,lisa_simpson:bart_simpson:homer_simpson:ned_flanders
555,625,homer_simpson:ned_flanders
555,5,homer_simpson:marge_simpson:santas_little_helper:lisa_simpson:bart_simpson:grampa_simpson
555,98,lisa_simpson:bart_simpson:marge_simpson
555,5,homer_simpson:marge_simpson:ned_flanders
555,3,kids:trudy_zengler:marge_simpson
555,100,marge_simpson:homer_simpson:trudy_zengler
555,5,lisa_simpson:marge_simpson:bart_simpson:homer_simpson:thought_bubble_homer:manager
555,4369,marge_simpson:krusty_the_clown:mr_teeny:trudy_zengler
555,4371,gil_gunderson:marge_simpson:shauna_chalmers
555,5,marge_simpson:homer_simpson
555,4372,gil_gunderson:carl_carlson
555,4369,shauna_chalmers:homer_simpson:marge_simpson:bart_simpson
555,4369,marge_simpson:lisa_simpson:gil_gunderson:shauna_chalmers:squeaky-voiced_teen:chief_wiggum:homer_simpson
555,1544,marge_simpson:gil_gunderson
555,4369,lisa_simpson:marge_simpson:bart_simpson:gil_gunderson:just_stamp_the_ticket_man:chief_wiggum:lou
555,493,marge_simpson:homer_simpson:cletus_spuckler
555,4369,marge_simpson:bart_simpson:grampa_simpson:pigeon:homer_simpson:waylon_smithers:c_montgomery_burns
555,5,homer_simpson:marge_simpson
555,15,marge_simpson:moe_szyslak
555,4373,cletus_spuckler:brandine_del_roy
555,15,marge_simpson:lenny_leonard:carl_carlson:moe_szyslak
555,493,marge_simpson:trudy_zengler:homer_simpson:lisa_simpson:bart_simpson
555,493,marge_simpson:homer_simpson:trudy_zengler
555,2698,homer_simpson:marge_simpson:waylon_smithers:c_montgomery_burns
556,28,seymour_skinner:nelson_muntz:gary_chalmers:bart_simpson
556,589,bart_simpson:lisa_simpson
556,4376,bart_simpson:kid_demon:lisa_simpson:bully_demon
556,4377,kid_demon:screaming_torso:demon_girl:lisa_simpson:principal_head_2:demon_teacher:jeffistopheles:jock_demon:bart_simpson
556,4377,lisa_simpson:bart_simpson:hot_stuff
556,5,bart_simpson:homer_simpson:marge_simpson
556,901,marge_simpson:homer_simpson:principal_head_1:principal_head_2:bart_simpson
556,4378,demon_teacher:jock_demon:bart_simpson:homer_simpson
556,4379,principal_head_1:principal_head_2:noah_webster:homer_simpson:miserable_man
556,4380,moog:wiseguys:moogleonardcarltondum
556,4383,dum:moog:marge_simpson
556,4384,moog:announcer:kearney_zzyzwicz:nelson_muntz
556,4385,moog:dum:marge_simpson
556,1033,dum:moog:leonardcarlton
556,53,dum:c_montgomery_burns:waylon_smithers:moog:partygoer:comic_book_guy:stanley_kubrick
556,5,homer_simpson:marge_simpson:lisa_simpson:al_bundy:peg_alien
556,46,marge_simpson:grampa_simpson:original_marge:homer_simpson
556,5,homer_simpson:original_homer:grampa_simpson:original_bart:lisa_simpson:marge_simpson:original_marge
556,5,homer_simpson:marge_simpson
556,5,homer_simpson:regular_ghost_marge:lisa_simpson:bart_simpson:regular_ghost_lisa:groundskeeper_willie:regular_ghost_homer:dr_marvin_monroe
556,5,regular_ghost_marge:dr_marvin_monroe:original_ghost_marge:regular_ghost_homer:regular_ghost_marge_original_ghost_marge:original_ghost_bart:original_ghost_homer:regular_ghost_lisa:cgi_homer:cgi_dog:minion_marge_simpson:minion_homer_simpson:original_ghost_lisa
557,5,homer_simpson:marge_simpson
557,325,marge_simpson:homer_simpson:selma_bouvier:patty_bouvier
557,5,selma_bouvier:patty_bouvier:homer_simpson:marge_simpson
557,5,lisa_simpson:narrator
557,1154,farmer:kids
557,4387,farmer:the_rich_texan
557,5,bart_simpson:marge_simpson:lisa_simpson
557,4388,lisa_simpson:bart_simpson
557,4389,lisa_simpson:c_montgomery_burns
557,745,lisa_simpson:maxine_lombard:aide
557,5,homer_simpson:lisa_simpson:maxine_lombard:marge_simpson
557,4391,maxine_lombard:c_montgomery_burns
557,4392,c_montgomery_burns:maxine_lombard
557,10,c_montgomery_burns:homer_simpson:mutant_charlie
557,5,homer_simpson:bart_simpson
557,455,homer_simpson:marge_simpson:lisa_simpson
557,4150,kent_brockman:maxine_lombard
557,4393,c_montgomery_burns:maxine_lombard
557,3,professor_jonathan_frink:gary_chalmers:homer_simpson:carl_carlson:moe_szyslak:bumblebee_man:disco_stu:lisa_simpson
557,10,homer_simpson:c_montgomery_burns
557,4394,mayor_joe_quimby:c_montgomery_burns:homer_simpson:marge_simpson:crowd:lenny_leonard:seymour_skinner:maxine_lombard:waylon_smithers
557,5,marge_simpson:homer_simpson
557,53,c_montgomery_burns:homer_simpson:wiseguy:maxine_lombard:bearded_man
557,5,milhouse_van_houten:marge_simpson:lisa_simpson
557,410,maxine_lombard:c_montgomery_burns:marge_simpson:homer_simpson
557,898,maxine:c_montgomery_burns
558,3,seymour_skinner:gary_chalmers:nelson_muntz:milhouse_van_houten:bart_simpson
558,140,marge_simpson:bart_simpson
558,493,mayor_joe_quimby:c_montgomery_burns:groundskeeper_willie
558,5,kent_brockman:bender:homer_simpson:lisa_simpson:bart_simpson:marge_simpson:santas_little_helper
558,15,moe_szyslak:bender:barney_gumble:jukebox_record:homer_simpson
558,144,bender:homer_simpson
558,5,lisa_simpson:bart_simpson:bender
558,2125,lisa_simpson:bender:professor_jonathan_frink:homer_simpson:leela:fry:professor_farnsworth:hermes:dr_zoidberg:fryprofessorleela
558,270,homer_simpson:krusty_the_clown
558,5,homer_simpson:marge_simpson:leela
558,2125,professor_jonathan_frink:lisa_simpson
558,2125,professor_farnsworth:professor_jonathan_frink:lisa_simpson
558,5,bender:homer_simpson:professor_farnsworth:fry:professor_jonathan_frink:marge:marge_simpson:bart_simpson:morbo:linda:bart_goblins:lisa_simpson:leela
558,493,homer_simpson:groundskeeper_willie:amy:scruffy:professor_farnsworth
558,4397,professor_farnsworth:marge_simpson
558,493,bender:spoiled_2-year-old:father
558,4397,homer_simpson:bart_simpson:marge_simpson:professor_farnsworth
558,4397,professor_farnsworth:marge_simpson:homer_simpson:bender:hedonismbot:lisa_simpson:leela:fry:bart_simpson
558,4399,bender:track_announcer:lou:chief_wiggum
558,4398,lisa_simpson:bart_simpson:bart_goblins:professor_farnsworth
558,4400,amy:bart_simpson
558,4397,fry:homer_simpson
558,5,bender:homer_simpson:marge_simpson:lisa_simpson
558,4401,lrrr:ndnd:kodos:homer_simpson
559,3,gary_chalmers:teacher_in_back:seymour_skinner:myra:mr_lassen
559,441,milhouse_van_houten:martin_prince:database:bart_simpson:mr_lassen:nelson_muntz:kids
559,573,mr_lassen:nelson_muntz:bart_simpson
559,5,marge_simpson:bart_simpson:homer_simpson:lisa_simpson:maggie_simpson
559,573,mr_lassen:lisa_simpson
559,4402,lisa_simpson:mr_lassen
559,3,mr_lassen:nelson_muntz:milhouse_van_houten:bart_simpson
559,5,milhouse_van_houten:groundskeeper_willie:mr_lassen:miss_hoover:dewey_largo:bart_simpson
559,10,homer_simpson:park_ranger
559,50,nelson_muntz:bart_simpson:mr_lassen:milhouse_van_houten:desert_hipster
559,5,lisa_simpson:marge_simpson:homer_simpson:bart_simpson
559,110,homer_simpson:marge_simpson
559,1222,homer_simpson:marge_simpson:lisa_simpson:cupcake_man
559,1229,marge_simpson:homer_simpson:blazing_guy_veteran:hipster_woman
559,10,carl_carlson:worker:lisa_simpson:drummer:tuba_player:bart_simpson:milhouse_van_houten
559,4403,marge_simpson:homer_simpson:milhouse_van_houten:angry_man:bart_simpson
559,4404,marge_simpson:homer_simpson
559,1229,homer_simpson:marge_simpson
559,1222,bart_simpson:milhouse_van_houten
559,4405,blazing_guy_hipster:marge_simpson:homer_simpson:fire_priestess:2nd_reveler:mr_lassen:crowd:bart_simpson:man_in_center_of_prison:milhouse_van_houten:nelson_comet
559,28,gary_chalmers:seymour_skinner:mr_lassen
559,1504,mr_lassen:sideshow_bob
560,2291,moe_szyslak:king_toot:chief_wiggum
560,499,moe_szyslak:king_toot
560,15,homer_simpson:lisa_simpson
560,4406,lisa_simpson:homer_simpson
560,4407,lisa_simpson:homer_simpson:guitar_central_employee_1:stig
560,4407,homer_simpson:stig
560,625,marge_simpson:homer_simpson:lisa_simpson
560,4409,marge_simpson:luann_van_houten:bernice_hibbert:helen_lovejoy:helen
560,5,homer_simpson:kirk_van_houten:dr_julius_hibbert
560,273,homer_simpson:apu_nahasapeemapetilon:dr_julius_hibbert
560,136,sungazer_singer:apu_nahasapeemapetilon:kirk_van_houten:homer_simpson:dr_julius_hibbert:rev_timothy_lovejoy
560,4412,homer_simpson:apu_nahasapeemapetilon
560,5,marge_simpson:homer_simpson
560,4412,homer_simpson:apu_nahasapeemapetilon
560,493,bart_simpson:homer_simpson:marge_simpson:lisa_simpson
560,625,homer_simpson:apu_nahasapeemapetilon:kirk_van_houten:dr_julius_hibbert:nick_delacourt
560,625,peter_dabbruzio:homer_simpson:apu_nahasapeemapetilon:shredder_stevens
560,1,kirk_van_houten:homer_simpson:lords_of_rock
560,4415,sammy_hagar:waiter:kent_brockman:bart_simpson:homer_simpson:lisa_simpson
560,4415,homer_simpson:lisa_simpson:bart_simpson
560,5,dr_julius_hibbert:kirk_van_houten:homer_simpson:rev_timothy_lovejoy:marge_simpson
560,4416,homer_simpson:apu_nahasapeemapetilon:shredder_stevens:peter_dabbruzio:freddy_freeman
560,4416,forum_announcer:apu_nahasapeemapetilon:covercraft:homer_simpson
561,216,comic_book_guy:r3:golden_robot:kumiko:hans_moleman
561,10,c_montgomery_burns:homer_simpson:waylon_smithers
561,5,marge_simpson:homer_simpson
561,15,homer_simpson:moe_szyslak
561,15,moe_szyslak:homer_simpson
561,5,marge_simpson:lisa_simpson:bart_simpson
561,15,moe_szyslak:moes_thoughts:homer_simpson
561,5,marge_simpson:selma_bouvier:patty_bouvier:homer_simpson
561,133,homer_simpson:patty_bouvier
561,29,chief_wiggum:lou
561,15,homer_simpson:moe_szyslak:karaoke_machine
561,136,homer_simpson:apu_nahasapeemapetilon
561,4418,wiseguy_vendor:homer_simpson
561,136,apu_nahasapeemapetilon:homer_simpson:seymour_skinner:groundskeeper_willie
561,43,bart_simpson:lisa_simpson:marge_simpson:homer_simpson
561,5,lisa_simpson:marge_simpson:bart_simpson:moe_szyslak:homer_simpson
561,4418,homer_simpson:wiseguy_vendor
561,328,homer_simpson:gil_gunderson:blue:kirk_van_houten
561,8,homer_simpson:ned_flanders
561,79,marge_simpson:nurse:grampa_simpson:bart_simpson:lisa_simpson:old_lady:old_man:old_jewish_man
561,8,homer_simpson:nutcracker:scarecrow:marge_simpson:salesman
561,8,salesman:marge_simpson:homer_simpson
561,5,maggie_simpson:bart_simpson:lisa_simpson
561,100,god:jesus:kang:kodos:homer_simpson
562,151,lisa_simpson:homer_simpson:bart_simpson
562,4419,marge_simpson:homer_simpson
562,4422,homer_simpson:crowd:italian_father
562,4423,homer_simpson:attendant:marge_simpson
562,4424,roofi:bart_simpson
562,4419,lisa_simpson:wise_elderly_alien:bart_simpson:pirates
562,4425,manic_mouse:bart_simpson
562,4419,lisa_simpson:cool_zone_recording:parkgoers:bart_simpson:riders:marge_simpson:announcer:homer_simpson
562,4427,kang:kodos:homer_simpson
562,1838,lisa_simpson:homer_simpson
562,492,lisa_simpson:kang:homer_simpson:kodos:bart_simpson:alien_porn_starfemale_alien_porn_star
562,4428,homer_simpson:kang:bart_simpson
562,4429,marge_simpson:homer_simpson:lisa_simpson:kodos:bart_simpson:kang:alien:alien_attorney
562,3950,kang:kodos:homer_simpson:lisa_simpson:marge_simpson:bagpiper:alien_mom:alien_momalien_kids:young_female_creature
562,4431,intellectual_alien:homer_simpson:marge_simpson:bart_simpson:lisa_simpson
562,3950,alien_announcer_1:marge_simpson:klaunax
562,3950,klaunax:marge_simpson:alien_announcer_1:homer_simpson:kang:sweet_male_voices:aliens:bart_simpson:lisa_simpson:kodos:gentle_voice:alien_woman:alien_man:space_broccoli:alien
562,1727,homer_simpson:aliens:alien_woman:alien:alien_man
562,1838,alien_woman:homer_simpson:kang:homer:lisa_simpson:bart_simpson:marge_simpson:kodos:queen_elizabeth_ii:intellectual_alien
562,492,homer_simpson:lisa_simpson:bart_simpson:marge_simpson
562,492,lisa_simpson:marge_simpson:grampa_simpson:homer_simpson
563,10,homer_simpson:lenny_leonard:don_bookner:c_montgomery_burns:carl_carlson:smitty
563,5,marge_simpson:homer_simpson
563,10,lenny_leonard:homer_simpson:waylon_smithers
563,5,lisa_simpson:homer_simpson:marge_simpson
563,2174,homer_simpson:marge_simpson:lisa_simpson:circus_audience
563,4251,homer_simpson:fingernail_man:marge_simpson:bart_simpson
563,4434,cletus_spuckler:brandine_del_roy:sven-golly:homer_simpson:lisa_simpson:audience:bart_simpson:chief_wiggum:lou:marge_simpson
563,306,dr_julius_hibbert:homer_simpson:marge_simpson:bart_simpson
563,5,homer_simpson:santas_little_helper:lisa_simpson:marge_simpson
563,43,homer_simpson:bart_simpson
563,5,bart_simpson:homer_simpson:marge_simpson
